6249,19095,1
6249,26945,1
6249,29130,1
2069,14901,1
2069,28422,1
2069,26930,1
2069,4790,1
2069,29705,1
2069,334,1
13080,13816,1
13080,2530,1
13080,17446,1
13080,3234,1
13080,28741,1
13080,3563,1
8444,1675,1
8444,14000,1
8444,14211,1
8444,19747,1
8444,23709,1
8444,3847,1
3194,5285,1
3194,13057,1
3194,8198,1
3194,952,1
3194,18108,1
3194,15232,1
24252,2116,1
24252,29778,1
24252,25794,1
24252,3897,1
24252,26544,1
24252,8411,1
21346,1201,1
21346,13133,1
21346,22036,1
21346,8572,1
21346,3796,1
21346,24354,1
14733,19577,1
14733,6826,1
19561,7187,1
19561,25193,1
19561,16396,1
19561,30932,1
19561,8887,1
19561,16195,1
5256,4567,1
5256,20285,1
5256,19497,1
5256,25499,1
5256,10375,1
5256,7955,1
21220,2145,1
21220,21125,1
21220,15751,1
21220,29016,1
21220,24281,1
9922,22895,1
9922,14678,1
9922,18281,1
9922,29187,1
9922,25823,1
9922,12705,1
24828,21394,1
24828,25703,1
24828,24156,1
24828,8181,1
24828,17499,1
24828,14929,1
17334,5082,1
17334,17745,1
17334,26552,1
17334,15946,1
17334,14603,1
17334,11622,1
18,6526,1
18,2643,1
18,22582,1
18,16797,1
18,25052,1
18,11109,1
29832,7403,1
29832,12980,1
29832,10354,1
29832,9895,1
29832,7726,1
29832,18277,1
7580,318,1
7580,24061,1
7580,13799,1
7580,7511,1
7580,26352,1
7580,9873,1
22282,15531,1
22282,7787,1
22282,27407,1
22282,15959,1
22282,15989,1
22282,25556,1
9691,3170,1
9691,9510,1
9691,11401,1
9691,6458,1
9691,4343,1
9691,9325,1
25654,9170,1
25654,9160,1
25654,18391,1
25654,28956,1
25654,12770,1
25654,17285,1
13983,22358,1
13983,16418,1
13983,23206,1
13983,27916,1
13983,3029,1
13983,5457,1
25166,8288,1
25166,27492,1
25166,26106,1
25166,29346,1
25166,4244,1
25166,15405,1
23816,30122,1
23816,15552,1
23816,21787,1
23816,18251,1
23816,28697,1
23816,5996,1
23641,8553,1
23641,956,1
23641,13841,1
23641,22528,1
23641,11799,1
23641,19394,1
12000,10928,1
12000,21331,1
12000,2080,1
12000,10803,1
12000,11254,1
12000,30806,1
22226,8805,1
22226,6804,1
22226,24500,1
22226,10200,1
22226,27105,1
22226,23262,1
27965,7856,1
27965,18027,1
27965,18351,1
27965,14554,1
27965,12367,1
27965,3360,1
27509,23944,1
27509,15625,1
27509,16032,1
27509,21106,1
27509,15,1
27509,383,1
17687,11196,1
17687,21621,1
17687,30747,1
17687,496,1
17687,22675,1
17687,26964,1
11248,20611,1
11248,11110,1
11248,26315,1
11248,6274,1
11248,19182,1
11248,23352,1
16642,7088,1
16642,19663,1
16642,29458,1
16642,7350,1
16642,12977,1
16642,4148,1
23047,25073,1
23047,12600,1
23047,27588,1
23047,23356,1
23047,26527,1
23047,18012,1
10711,3989,1
10711,29129,1
29777,24943,1
29777,26217,1
29777,5517,1
29777,16800,1
29777,8191,1
29777,15859,1
3124,1920,1
3124,30987,1
3124,25112,1
3124,26761,1
3124,17147,1
3124,2415,1
20178,21127,1
20178,11267,1
20178,25907,1
20178,13257,1
20178,17496,1
20178,14991,1
7046,25030,1
7046,6326,1
7046,11689,1
7046,12366,1
7046,22836,1
7046,5032,1
1735,9396,1
1735,3473,1
1735,15521,1
1735,67,1
1735,4808,1
1735,20765,1
3957,19764,1
3957,25757,1
3957,9337,1
3957,5679,1
3957,23309,1
3957,21190,1
14718,26402,1
14718,15068,1
14718,26307,1
14718,3400,1
14718,10182,1
14718,12818,1
29686,31052,1
29686,23386,1
29686,2058,1
29686,28834,1
29686,30113,1
29686,8196,1
15110,24039,1
15110,25388,1
15110,8928,1
15110,29317,1
15110,11535,1
15110,13005,1
29791,30942,1
29791,16993,1
29791,3752,1
29791,5909,1
29791,10312,1
29791,3190,1
13934,11906,1
13934,5526,1
13934,23160,1
13934,14302,1
13934,21842,1
13934,13241,1
2234,18716,1
2234,13619,1
2234,11764,1
2234,1547,1
2234,9836,1
2234,22478,1
1910,9052,1
1910,28870,1
1910,4113,1
1910,3298,1
1910,28237,1
1910,13447,1
27277,13321,1
27277,21012,1
27277,20297,1
27277,8320,1
11179,10825,1
11179,1181,1
11179,29380,1
11179,21328,1
11179,18260,1
11179,15477,1
6037,29670,1
6037,19740,1
6037,1484,1
6037,19087,1
6037,1616,1
6037,10149,1
30768,24170,1
30768,8697,1
30768,22341,1
30768,19843,1
30768,17734,1
8198,5285,1
8198,29798,1
8198,3194,1
8198,15262,1
8198,18108,1
8198,919,1
7525,23413,1
7525,27610,1
7525,12117,1
7525,31201,1
7525,24886,1
7525,22028,1
22747,6124,1
22747,30753,1
22747,564,1
22747,263,1
22747,19059,1
22747,16834,1
3521,27373,1
3521,16517,1
3521,16366,1
3521,1821,1
3521,9234,1
3521,26847,1
8781,26963,1
8781,667,1
8781,28668,1
8781,27580,1
8781,7823,1
8781,25295,1
20138,4588,25
20138,15979,25
20138,27097,25
20138,19633,25
20138,9562,25
20138,1716,25
4663,12139,25
4663,13353,25
4663,22205,25
4663,27132,25
21301,13165,1
21301,1686,1
21301,22558,1
21301,12527,1
21301,21035,1
21301,18137,1
2227,5199,1
2227,20149,1
2227,17622,1
2227,22090,1
2227,18005,1
2227,21933,1
9755,21097,1
9755,9843,1
9755,27247,1
9755,28772,1
9755,23337,1
9755,21119,1
18883,3811,1
18883,9743,1
18883,2904,1
18883,18419,1
18883,488,1
18883,29880,1
22749,17194,1
22749,743,1
22749,27224,1
22749,25252,1
22749,20805,1
22749,19896,1
6384,14361,1
6384,760,1
6384,28525,1
6384,5682,1
6384,4386,1
6384,13476,1
16145,19150,1
16145,9569,1
16145,6142,1
16145,12336,1
16145,27903,1
16145,10166,1
9789,25302,1
9789,15005,1
9789,10925,1
9789,5058,1
9789,15269,1
9789,30448,1
11310,13564,1
11310,17262,1
11310,3637,1
11310,1718,1
11310,21109,1
11310,29617,1
20836,21940,1
20836,1020,1
20836,8907,1
20836,16935,1
20836,18259,1
20836,21402,1
5826,23046,1
5826,28014,1
5826,25186,1
5826,6772,1
5826,2653,1
5826,29167,1
1840,3086,1
1840,17171,1
1840,24489,1
1840,13453,1
1840,6591,1
1840,19998,1
4568,10290,1
4568,319,1
4568,12925,1
4568,3577,1
4568,26794,1
4568,21042,1
13698,7288,1
13698,6523,1
13698,3355,1
13698,17699,1
13698,18188,1
13698,3707,1
21046,643,1
21046,25814,1
21046,6410,1
21046,15811,1
21046,16189,1
21046,31055,1
11893,8280,1
11893,9363,1
11893,31094,1
11893,17570,1
11893,14923,1
14819,18147,1
14819,22987,1
14819,11272,1
14819,236,1
14819,20260,1
14819,4220,1
23240,11095,1
23240,8554,1
23240,6536,1
23240,2422,1
23240,8504,1
23240,26241,1
8848,713,1
8848,6316,1
8848,8691,1
8848,27925,1
8848,30700,1
8848,7829,1
12209,17928,1
12209,23848,1
12209,30494,1
12209,20781,1
12209,4076,1
12209,9299,1
20375,23653,1
20375,13985,1
20375,13121,1
20375,19721,1
20375,7596,1
20375,5409,1
7946,26907,1
7946,30750,1
7946,10329,1
7946,4888,1
7946,23401,1
7946,25450,1
9320,18335,1
9320,11883,1
9320,13298,1
9320,29378,1
9320,5105,1
9320,15102,1
29088,26276,1
29088,14907,1
29088,6829,1
29088,3109,1
29088,11181,1
29088,15273,1
21826,27167,1
21826,26854,1
21826,5133,1
21826,25771,1
5304,9329,1
5304,23332,1
5304,22784,1
5304,15121,1
5304,6570,1
5304,2090,1
9618,6329,1
9618,24535,1
9618,5637,1
9618,13751,1
9618,497,1
9618,17198,1
26643,30550,1
26643,9105,1
26643,27711,1
26643,7969,1
26643,21686,1
26643,1024,1
25237,19784,1
25237,9394,1
25237,22614,1
25237,3382,1
25237,4062,1
25237,21688,1
9478,14700,1
9478,18551,1
9478,11102,1
9478,26690,1
9478,13448,1
9478,27416,1
26243,8245,1
26243,5266,1
26243,5752,1
26243,17961,1
26243,25026,1
26243,30934,1
10977,5670,1
10977,11975,1
10977,15133,1
10977,9646,1
10977,23843,1
10977,1870,1
12250,25359,1
12250,7230,1
12250,30416,1
12250,16264,1
12250,15083,1
12250,14334,1
8852,24275,1
8852,3141,1
8852,27881,1
8852,23654,1
8852,25108,1
8852,541,1
13646,7447,1
13646,21771,1
13646,4896,1
13646,25738,1
13646,13786,1
13646,30411,1
6559,29721,1
6559,2397,1
6559,25552,1
6559,14715,1
6559,15492,1
6559,20506,1
22453,26132,1
22453,14198,1
22453,6567,1
22453,7056,1
22453,30643,1
22453,917,1
2773,7965,1
2773,23493,1
2773,9843,1
2773,8937,1
2773,21113,1
2773,27827,1
5595,31420,1
5595,31418,1
5595,30340,1
5595,2372,1
5595,5962,1
5595,19484,1
14536,4073,1
14536,704,1
14536,17885,1
14536,11613,1
14536,28701,1
14536,6537,1
16153,22085,1
16153,5421,1
16153,1294,1
16153,17233,1
16153,5631,1
16153,26187,1
26701,10202,1
26701,13480,1
26701,23258,1
26701,29809,1
26701,2475,1
26701,8478,1
14058,17316,1
14058,17289,1
14058,3906,1
14058,9155,1
14058,24560,1
14058,4579,1
4869,16592,1
4869,4633,1
4869,16778,1
4869,26188,1
4869,5163,1
4869,26367,1
20851,13226,1
20851,3440,1
20851,27395,1
20851,27118,1
20851,2838,1
20851,2108,1
11510,7061,1
11510,30311,1
11510,14477,1
11510,18205,1
11510,14649,1
11510,10826,1
8205,10285,1
8205,14730,1
8205,12074,1
8205,1078,1
8205,4446,1
8205,16999,1
13512,12819,1
13512,11889,1
13512,23473,1
13512,4993,1
13512,6259,1
13512,8045,1
8807,13701,1
8807,27002,1
8807,23231,1
8807,26485,1
8807,13966,1
8807,23503,1
25226,26186,1
25226,5054,1
25226,28518,1
25226,28432,1
25226,9925,1
25226,20634,1
27664,14013,1
27664,15097,1
27664,18783,1
27664,16331,1
27664,24789,1
27664,19381,1
7547,18368,1
7547,14398,1
7547,15246,1
7547,10774,1
7547,14506,1
7547,4508,1
13051,7504,1
13051,26940,1
13051,22500,1
13051,15068,1
13051,4304,1
13051,12818,1
2899,13965,1
2899,29723,1
2899,1051,1
2899,18383,1
2899,1646,1
2899,29273,1
30569,10394,1
30569,25135,1
30569,1722,1
30569,20993,1
30569,14463,1
30569,706,1
2190,9981,1
2190,1737,1
2190,20905,1
2190,21698,1
2190,13028,1
2190,1460,1
22840,30888,1
22840,9098,1
22840,20150,1
22840,14179,1
19510,10053,1
19510,24119,1
19510,24593,1
19510,7985,1
19510,4469,1
19510,22257,1
26852,23924,1
26852,1904,1
26852,14037,1
3263,22293,1
3263,11559,1
3263,4878,1
3263,3378,1
3263,11467,1
3263,15390,1
30764,8661,1
30764,23397,1
30764,23856,1
30764,15132,1
30764,2522,1
30764,16417,1
4180,16539,1
4180,25697,1
4180,4723,1
4180,6633,1
4180,16785,1
4180,19763,1
8275,6973,1
8275,25701,1
8275,30258,1
8275,4623,1
8275,9550,1
8275,22889,1
28634,10381,1
28634,13590,1
28634,27323,1
28634,20432,1
28634,4051,1
28634,22510,1
8577,3819,1
8577,24337,1
8577,27899,1
25796,28629,1
25796,7249,1
25796,30798,1
25796,22360,1
25796,27650,1
25796,27028,1
957,28574,25
957,5293,25
957,27041,25
957,14268,25
957,9416,25
957,3078,25
14753,19515,1
14753,13994,1
14753,29455,1
14753,16837,1
14753,12951,1
14753,25619,1
9240,8920,1
9240,14560,1
9240,11054,1
9240,9015,1
9240,14309,1
9240,24455,1
9576,13537,1
9576,20673,1
9576,11253,1
9576,24955,1
9576,1914,1
9576,3561,1
29329,5222,1
29329,7912,1
29329,26559,1
29329,23693,1
29329,23346,1
29329,8144,1
19171,30859,1
19171,2862,1
19171,16410,1
19171,864,1
19171,4389,1
19171,30682,1
2488,2971,1
2488,30612,1
2488,16842,1
2488,7224,1
2488,28660,1
2488,19894,1
15120,16093,1
15120,5515,1
15120,7311,1
15120,19597,1
15120,525,1
15120,31041,1
16956,31107,1
16956,11032,1
16956,5068,1
16956,7225,1
16956,30512,1
16956,27536,1
21923,11574,1
21923,20046,1
21923,17248,1
21923,1301,1
21923,20702,1
21923,29046,1
6903,22408,1
6903,24052,1
6903,22166,1
6903,16826,1
6903,30614,1
6903,21380,1
11767,16912,1
11767,5884,1
11767,18999,1
11767,10791,1
11767,27001,1
11767,19034,1
16210,14015,1
16210,3336,1
16210,224,1
16210,3390,1
16210,25834,1
16210,29117,1
13019,30059,1
13019,5051,1
13019,29844,1
13019,18047,1
7307,2313,1
7307,29876,1
7307,15970,1
7307,16115,1
7307,9473,1
7307,14502,1
15742,23738,1
15742,2558,1
15742,20677,1
15742,346,1
15742,3818,1
15742,17773,1
5978,454,1
5978,18785,1
5978,23182,1
5978,27629,1
5978,14961,1
5978,5278,1
29427,8743,1
29427,15488,1
29427,22449,1
29427,22527,1
29427,850,1
29427,15992,1
12406,27319,1
12406,28279,1
12406,14126,1
12406,4108,1
12406,25098,1
12406,8430,1
3480,14241,25
3480,13426,25
3480,374,25
3480,9885,25
3480,24597,25
3480,24966,25
4048,9940,1
4048,21165,1
4048,26864,1
4048,16156,1
4048,22829,1
4048,14849,1
13654,14367,1
13654,30132,1
13654,5300,1
13654,25668,1
13654,22383,1
13654,3765,1
16624,8417,1
16624,13534,1
16624,10164,1
16624,16690,1
16624,22434,1
16624,29780,1
3307,26087,1
3307,24179,1
3307,11726,1
3307,14616,1
3307,8549,1
3307,12255,1
26185,6585,25
26185,26215,25
26185,27847,25
26185,24911,25
26185,14035,25
26185,23643,25
30109,10318,1
30109,11725,1
30109,26207,1
30109,27384,1
30109,24595,1
30109,25051,1
22863,3107,1
22863,25280,1
22863,16767,1
22863,3110,1
22863,5854,1
22863,21666,1
9804,26253,1
9804,2852,1
9804,4547,1
9804,8258,1
9804,9515,1
9804,1415,1
12705,13531,1
12705,22895,1
12705,14678,1
12705,9922,1
12705,16946,1
12705,17231,1
13432,20290,1
13432,21569,1
13432,20698,1
13432,3720,1
13432,4525,1
13432,25485,1
13137,2739,1
13137,11961,1
13137,8230,1
13137,21614,1
13137,26267,1
13137,29341,1
5769,20796,1
5769,30848,1
5769,21957,1
5769,3281,1
5769,3879,1
5769,9375,1
8365,27263,1
8365,14988,1
8365,24662,1
8365,16732,1
8365,7670,1
8365,22330,1
1767,20459,1
1767,9028,1
1767,12586,1
1767,6960,1
1767,3145,1
1767,13388,1
13517,13072,1
13517,10392,1
13517,30349,1
13517,27181,1
13517,28441,1
13517,913,1
2040,3843,1
2040,238,1
2040,20080,1
2040,11962,1
2040,24457,1
2040,5521,1
11938,713,1
11938,24899,1
11938,8691,1
11938,11822,1
11938,15574,1
11938,19700,1
30245,11348,1
30245,13744,1
30245,24095,1
30245,8892,1
30245,25985,1
30245,13452,1
7317,10218,1
7317,12442,1
7317,29345,1
7317,26138,1
7317,4717,1
7317,19867,1
24814,4385,1
24814,26609,1
24814,26311,1
24814,8885,1
24814,19142,1
24814,8017,1
12882,26165,1
12882,28100,1
12882,12011,1
12882,8143,1
12882,24563,1
12882,5270,1
5132,20446,1
5132,4705,1
5132,14616,1
5132,11570,1
5132,12255,1
5132,18574,1
12226,18741,1
12226,19655,1
12226,15901,1
12226,29491,1
12226,2871,1
2979,28360,1
2979,6074,1
2979,20075,1
2979,25847,1
2979,9959,1
2979,14136,1
13344,17484,1
13344,18199,1
13344,24330,1
13344,17459,1
13344,13652,1
7170,30293,1
7170,20787,1
7170,15217,1
7170,7100,1
7170,10081,1
7170,5200,1
20501,9746,1
20501,4113,1
20501,18236,1
20501,2965,1
20501,4056,1
20501,10762,1
17174,28936,1
17174,245,1
17174,3500,1
17174,17940,1
17174,11453,1
17174,28763,1
17338,30594,1
17338,10255,1
17338,15483,1
17338,4320,1
17338,24533,1
17338,10346,1
1748,10560,1
1748,10096,1
1748,17657,1
1748,24099,1
1748,15618,1
1748,28274,1
28580,1608,1
28580,28227,1
28580,7745,1
28580,15646,1
28580,6959,1
28580,27528,1
27129,4981,1
27129,24203,1
27129,26890,1
27129,28494,1
27129,10722,1
27129,18790,1
6184,26599,1
6184,19490,1
6184,13382,1
6184,3169,1
6184,1243,1
6184,25476,1
17369,31188,1
17369,18104,1
17369,416,1
17369,20847,1
17369,31084,1
17369,2646,1
17954,28751,1
17954,14374,1
17954,16761,1
17954,24373,1
17954,28188,1
17954,21293,1
26027,22095,1
26027,12684,1
26027,21618,1
26027,31040,1
26027,13230,1
26027,13386,1
15054,30230,1
15054,9702,1
15054,21553,1
15054,1347,1
15054,27718,1
15054,31015,1
14802,2057,1
14802,5053,1
14802,12846,1
14802,31079,1
14802,30681,1
14802,16050,1
14821,24023,1
14821,25711,1
14821,3771,1
14821,14497,1
14821,18075,1
14821,20014,1
28828,23664,1
28828,29997,1
28828,2629,1
28828,3142,1
28828,28280,1
1559,9987,1
1559,27033,1
1559,29889,1
1559,214,1
1559,2223,1
1559,22827,1
14844,27956,1
14844,26688,1
14844,29103,1
14844,25360,1
14844,18485,1
14844,18512,1
14611,12413,1
14611,10800,1
14611,6361,1
14611,27299,1
14611,730,1
14611,1532,1
989,8220,1
989,9141,1
989,28334,1
989,7582,1
989,1759,1
989,29979,1
24018,177,1
24018,3660,1
24018,3207,1
24018,28963,1
24018,21217,1
24018,30769,1
16465,19992,1
16465,22023,1
16465,29675,1
16465,20786,1
16465,5502,1
16465,5774,1
11712,682,1
11712,15879,1
11712,7694,1
11712,13262,1
11712,3436,1
11712,21589,1
21727,27076,1
21727,20468,1
21727,7220,1
21727,14638,1
21727,2031,1
2866,21336,1
2866,3410,1
2866,25172,1
2866,6913,1
2866,4503,1
2866,27193,1
27899,26505,1
27899,27269,1
27899,22214,1
27899,8577,1
27899,7770,1
21751,14739,1
21751,2699,1
21751,20453,1
21751,23426,1
21751,30837,1
21751,22735,1
2813,18497,1
2813,25748,1
2813,11671,1
2813,17046,1
2813,5709,1
2813,29742,1
3605,12012,1
3605,3136,1
3605,24957,1
3605,12379,1
3605,9543,1
3605,28536,1
28637,24105,1
28637,29357,1
28637,8058,1
28637,30124,1
28637,23827,1
28637,30725,1
16533,2888,1
16533,17809,1
16533,29607,1
16533,14612,1
16533,4926,1
16533,13155,1
14047,24510,1
14047,20000,1
14047,15465,1
14047,29864,1
14047,23776,1
14047,4866,1
30094,19885,1
30094,26012,1
30094,15418,1
30094,4916,1
30094,30518,1
30094,28352,1
1614,11672,1
1614,6314,1
1614,14727,1
1614,21025,1
1614,14538,1
1614,21102,1
729,4495,1
729,28472,1
729,25062,1
729,16585,1
729,17145,1
729,8212,1
12496,17124,1
12496,19766,1
12496,15716,1
12496,3267,1
12496,11345,1
12496,19931,1
27683,8445,1
27683,18912,1
27683,6611,1
27683,14905,1
27683,9956,1
27683,16404,1
5015,2563,1
5015,4205,1
5015,24656,1
5015,3154,1
5015,26242,1
5015,22927,1
22652,6897,1
22652,3302,1
22652,28774,1
22652,19368,1
22652,11838,1
22652,27375,1
5045,7022,1
5045,3721,1
5045,5954,1
5045,7071,1
5045,25115,1
5045,1618,1
15155,15717,1
15155,16441,1
15155,7901,1
15155,1524,1
15155,17832,1
15155,19135,1
9619,15824,1
9619,13998,1
9619,19873,1
9619,3034,1
9619,26730,1
9619,7893,1
17496,20178,1
17496,6069,1
17496,13257,1
17496,11267,1
11387,27502,1
11387,29233,1
11387,28626,1
3050,9128,1
3050,20952,1
3050,11791,1
3050,28598,1
3050,18180,1
3050,16233,1
14786,9792,1
14786,23697,1
14786,25017,1
14786,10245,1
14786,13000,1
14786,28366,1
19462,24850,1
19462,30866,1
19462,20032,1
19462,13980,1
19462,12248,1
19462,8509,1
10528,24323,1
10528,7294,1
10528,18977,1
10528,29393,1
10528,3102,1
10528,391,1
17943,15462,1
17943,27614,1
17943,27992,1
17943,16412,1
17943,16987,1
17943,21384,1
8503,23888,1
8503,17651,1
8503,26255,1
8503,7205,1
8503,14705,1
8503,29439,1
10004,24832,1
10004,8304,1
10004,9445,1
10004,11327,1
10004,23229,1
10004,7113,1
2478,18237,1
2478,24071,1
2478,19644,1
2478,23587,1
2478,8283,1
2478,27413,1
17889,17722,1
17889,25031,1
17889,27636,1
17889,16830,1
17889,145,1
17889,15283,1
19699,1189,1
19699,21873,1
19699,30087,1
19699,8505,1
19699,22809,1
19699,15087,1
7756,464,1
7756,4468,1
7756,3476,1
7756,25428,1
7756,23802,1
7756,11365,1
4432,20322,1
4432,25287,1
4432,3029,1
4432,25603,1
4432,5406,1
4432,5316,1
24580,6364,1
24580,18127,1
24580,23061,1
24580,20433,1
24580,5131,1
24580,17371,1
12281,19160,1
12281,15339,1
12281,26999,1
12281,27731,1
12281,1655,1
12281,7657,1
3511,23493,1
3511,6733,1
3511,28324,1
3511,19335,1
3511,9002,1
3511,27827,1
23886,25526,1
23886,13978,1
23886,7925,1
23886,6951,1
18867,20148,1
18867,15700,1
18867,16034,1
18867,31117,1
9890,17980,1
9890,1833,1
9890,18720,1
9890,13079,1
9890,11485,1
9890,9599,1
24375,12495,1
24375,19804,1
24375,4647,1
24375,4750,1
24375,11541,1
24375,29838,1
9689,2391,1
9689,15737,1
9689,19187,1
2636,30472,1
2636,18558,1
2636,6961,1
2636,30793,1
2636,26037,1
2636,15985,1
11308,12342,1
11308,7322,1
11308,1957,1
11308,29136,1
11308,6712,1
11308,9417,1
4841,27565,1
4841,19139,1
4841,29225,1
4841,7663,1
4841,21935,1
4841,15472,1
10028,16990,1
10028,19701,1
10028,10468,1
10028,26622,1
10028,16059,1
10028,8465,1
6295,9736,1
6295,25831,1
6295,24355,1
6295,7476,1
6295,25243,1
6295,25936,1
2982,13522,1
2982,4736,1
2982,27295,1
2982,3705,1
2982,6423,1
2982,25700,1
30553,28727,1
30553,14146,1
30553,1037,1
30553,2890,1
30553,2131,1
30553,6987,1
29234,278,1
29234,8425,1
29234,7275,1
29234,6085,1
29234,1454,1
29234,2271,1
25535,19074,1
25535,13214,1
25535,25684,1
25535,19622,1
25535,18061,1
25535,29774,1
10330,24909,1
10330,3378,1
10330,9999,1
10330,2482,1
10330,15390,1
10330,15523,1
2520,12959,1
2520,16113,1
2520,15414,1
2520,7144,1
2520,19915,1
2520,21611,1
15822,29947,1
15822,27972,1
15822,16897,1
15822,15468,1
15822,4713,1
15822,600,1
22668,9836,1
22668,21381,1
22668,11764,1
22668,27873,1
22668,29118,1
22668,5003,1
24153,9464,1
24153,20435,1
24153,1411,1
24153,16870,1
24153,9589,1
24153,9440,1
24136,15156,1
24136,450,1
5812,21232,1
5812,29586,1
5812,12423,1
5812,19124,1
5812,13391,1
5812,28233,1
22162,13096,1
22162,19141,1
22162,5159,1
22162,4020,1
22162,27723,1
22162,10921,1
18471,27022,1
18471,15642,1
18471,28325,1
18471,5793,1
18471,2239,1
18471,7600,1
14934,2559,1
14934,13737,1
14934,23613,1
14934,23383,1
14934,25788,1
14934,28168,1
28591,11099,1
28591,17913,1
28591,17418,1
28591,23013,1
28591,27168,1
28591,6066,1
28557,11768,1
28557,15824,1
28557,22886,1
28557,7893,1
28557,12699,1
28557,16817,1
19672,13306,1
19672,2989,1
19672,9630,1
19672,3629,1
19672,19390,1
19672,18674,1
13972,13059,1
13972,17033,1
13972,27225,1
13972,23863,1
13972,27079,1
13972,5482,1
15235,8041,1
15235,17324,1
15235,28388,1
15235,27767,1
15235,26031,1
15235,5296,1
5712,1088,1
5712,24369,1
5712,14838,1
5712,8494,1
5712,27089,1
5712,23514,1
12137,5935,1
12137,4273,1
12137,15142,1
12137,9875,1
12137,22628,1
12137,13069,1
30513,9587,1
30513,26375,1
30513,10209,1
30513,21490,1
30513,28298,1
30513,16789,1
12194,625,1
12194,25546,1
12194,19842,1
12194,13630,1
12194,10851,1
12194,10438,1
17306,24639,1
17306,17391,1
17306,26129,1
17306,15770,1
17306,20542,1
17306,25234,1
431,13726,1
431,2732,1
431,25657,1
431,26700,1
431,15447,1
431,6656,1
7043,10953,1
7043,5913,1
7043,15657,1
7043,31212,1
7043,12026,1
7043,26521,1
14136,28500,1
14136,28360,1
14136,25847,1
14136,2979,1
14136,9442,1
14136,16660,1
19670,15182,1
19670,20275,1
19670,23921,1
19670,21393,1
19670,20690,1
19670,25724,1
18529,2455,1
18529,16474,1
18529,12207,1
18529,14181,1
18529,3529,1
18529,21324,1
20896,10894,1
20896,5972,1
20896,12696,1
20896,27142,1
20896,28052,1
20896,10596,1
20004,22346,1
20004,18328,1
20004,29753,1
20004,8893,1
20004,25002,1
8274,17491,1
8274,28681,1
8274,27270,1
8274,8265,1
8274,8493,1
8274,9876,1
11274,16259,1
11274,27840,1
11274,1666,1
11274,11361,1
11274,10593,1
11274,25465,1
4348,14913,1
4348,29655,1
4348,30931,1
4348,12982,1
4348,18398,1
4348,18218,1
30102,535,1
30102,605,1
30102,16422,1
30102,19713,1
30102,653,1
30102,7998,1
1428,11515,1
1428,30698,1
1428,7396,1
1428,13920,1
1428,11500,1
1428,7956,1
17262,11310,1
17262,3637,1
17262,4268,1
17262,1718,1
17262,11900,1
17262,4906,1
11673,14776,1
11673,30085,1
11673,30754,1
11673,30365,1
11673,3933,1
11673,23145,1
30680,22444,25
30680,2901,1
30680,14352,25
30680,13187,25
30680,24697,1
30680,29744,1
17775,27751,1
17775,28276,1
17775,5758,1
17775,7656,1
17775,18058,1
17775,3604,1
21500,21235,1
21500,13562,1
21500,11513,1
21500,27900,1
21500,18338,1
21500,5823,1
22346,30862,1
22346,27326,1
22346,29753,1
22346,22511,1
22346,20004,1
1850,3146,1
1850,20487,1
1850,11514,1
1850,20935,1
1850,6250,1
1850,29280,1
14528,26588,1
14528,18699,1
14528,16014,1
14528,10899,1
22976,22005,1
22976,3695,1
22976,5629,1
22976,3856,1
22976,15827,1
22976,20099,1
13752,28909,1
13752,3134,1
13752,18357,1
13752,29907,1
13752,16010,1
13752,25786,1
6095,20548,1
6095,756,1
6095,18467,1
6095,30629,1
6095,30378,1
6095,15728,1
18109,29402,1
18109,18442,1
18109,941,1
18109,18859,1
18109,20469,1
18109,19243,1
27049,9773,1
27049,23861,1
27049,11,1
27049,29906,1
27049,11309,1
27049,5694,1
31206,10326,1
31206,23772,1
31206,18052,1
31206,11455,1
31206,25810,1
31206,14927,1
13039,10527,1
13039,20942,1
13039,3602,1
13039,5494,1
13039,21984,1
13039,4680,1
5179,26704,1
5179,28629,1
5179,665,1
5179,27650,1
5179,21989,1
5179,27779,1
13143,16976,1
13143,14870,1
13143,27160,1
13143,27928,1
13143,23290,1
13143,8557,1
27698,471,1
27698,20209,1
27698,25244,1
27698,25180,1
27698,24876,1
27698,18570,1
26366,27652,1
26366,11301,1
26366,24908,1
26366,11634,1
26366,22182,1
26366,11184,1
18694,5575,1
18694,9927,1
18694,17455,1
18694,14056,1
18694,17947,1
18694,30840,1
24215,26449,1
24215,24894,1
24215,27520,1
24215,2501,1
24215,27962,1
24215,15476,1
10241,9173,1
10241,9584,1
10241,1255,1
10241,11679,1
10241,7819,1
10241,22549,1
10362,26832,1
10362,13493,1
10362,8611,1
10362,21389,1
10362,29781,1
10362,12152,1
6685,6585,25
6685,13216,25
6685,24911,25
6685,12127,25
6685,8484,25
6685,17710,25
8425,6085,1
8425,30994,1
8425,1454,1
8425,26358,1
8425,29234,1
8425,30667,1
29528,26321,1
29528,15828,1
29528,11501,1
29528,5829,1
29528,3323,1
29528,699,1
7295,10601,1
7295,21955,1
21273,15445,1
21273,17636,1
21273,24602,1
13900,4639,1
13900,19889,1
13900,14850,1
13900,23085,1
13900,2602,1
13900,20139,1
24953,15119,1
24953,22761,1
24953,23791,1
24953,3412,1
24953,28243,1
24953,28809,1
7202,5398,1
7202,23447,1
7202,18128,1
7202,8389,1
7202,2020,1
7202,5234,1
9066,3306,1
9066,15913,1
9066,25988,1
9066,9140,1
